loc_i,loc_j,coupling force
2120304,7120201,0.0004209437
6320201,7120201,0.0004792387
1330111,7120201,0.0006971411
9220101,7120201,0.0025132202
5120201,7120201,0.0001324352
1230112,7120201,0.0006243132
14120103,7120201,0.0016291648
9120403,7120201,0.0127451415
11220103,7120201,0.0002172911
12120201,7120201,0.000229449
5320101,7120201,0.0002768549
6220303,7120201,0.0020948134
9220201,7120201,0.0695354695
9120104,7120201,0.0021406309
6220205,7120201,0.0012475148
5420101,7120201,0.0004833663
10320302,7120201,0.0005840754
11220102,7120201,0.0001904294
12220202,7120201,0.0010126679
2220101,7120201,0.0004864598
11220201,7120201,9.47082e-05
3120301,7120201,0.0007064976
5120303,7120201,0.0001985516
7320404,7120201,0.0020514871
7120203,7120201,0.0138977553
2320102,7120201,0.0001069748
5420202,7120201,0.0001097506
5320102,7120201,0.0008237656
5120202,7120201,5.87259e-05
10220104,7120201,0.0006985717
10220103,7120201,2.61048e-05
5320103,7120201,0.0005290872
7320402,7120201,0.000490629
4220401,7120201,0.000193741
3120204,7120201,1.34588e-05
11320102,7120201,0.0001495347
14120203,7120201,0.0007304802
7220201,7120201,0.0008329341
10220302,7120201,0.0007482052
9120301,7120201,0.0022841434
13220101,7120201,0.0004596401
7320302,7120201,0.0008426446
7220101,7120201,0.0013838099
5420203,7120201,0.0002777135
2120204,7120201,0.0002348015
5220201,7120201,6.68986e-05
13120102,7120201,0.0002865767
5320303,7120201,2.93367e-05
10220203,7120201,3.09105e-05
13320203,7120201,0.0004144375
13320202,7120201,6.03983e-05
10320203,7120201,3.29099e-05
13120202,7120201,0.0010310842
13120104,7120201,0.0001372684
13220201,7120201,0.0009447108
13320201,7120201,0.0005359242
10220202,7120201,0.0004161135
5320301,7120201,0.0001685545
7320203,7120201,0.0009036591
2120403,7120201,0.0001728979
14120102,7120201,0.000871757
14320103,7120201,0.0003167473
14320104,7120201,0.0003199879
7320202,7120201,0.0006602886
8220301,7120201,7.1164e-06
3120201,7120201,0.0003440762
8120105,7120201,0.0005275628
3320301,7120201,0.0009223512
2320101,7120201,0.0002422767
8320304,7120201,0.0004398153
3120304,7120201,3.24802e-05
3320203,7120201,0.0001081408
9120303,7120201,0.0043396419
2220202,7120201,0.0004445291
8220103,7120201,9.56434e-05
5220203,7120201,0.0006023559
8220405,7120201,0.0002468587
8120101,7120201,0.000733108
8320203,7120201,4.84071e-05
10220301,7120201,0.000390569
8320403,7120201,0.0002154289
7320405,7120201,0.0012838469
6320204,7120201,5.07016e-05
7220202,7120201,0.0002843371
3120302,7120201,0.0006195746
7120101,7120201,0.0057910019
14120105,7120201,0.001943763
4220103,7120201,0.0005756943
14320105,7120201,0.000885906
