loc_i,loc_j,coupling force
8120202,9320203,9.38581e-05
8320402,9320203,7.2858e-06
5420203,9320203,0.000717409
3120304,9320203,0.0023996042
5420102,9320203,7.63767e-05
3220106,9320203,9.6235e-06
10220201,9320203,1.02893e-05
8320102,9320203,5.17979e-05
3320204,9320203,7.66166e-05
4220102,9320203,1.41102e-05
10320301,9320203,0.000733121
13120202,9320203,3.13623e-05
3220102,9320203,0.0001044269
14320301,9320203,4.1313e-06
11220103,9320203,1.5781e-06
3320302,9320203,1.20409e-05
4120102,9320203,3.072e-06
13220201,9320203,1.54853e-05
5320203,9320203,2.0932e-05
2320202,9320203,0.0001738746
5420201,9320203,8.4644e-06
9120201,6220102,0.0001306466
3120301,6220102,5.45134e-05
9320102,6220102,0.0001793779
5120303,6220102,1.45876e-05
7320404,6220102,0.0001391592
12220201,6220102,0.006828671
1230114,6220102,0.0002383858
1130113,6220102,0.0002143651
14320104,6220102,0.0002198461
10120104,6220102,0.0001238379
8320303,6220102,0.0001103527
7120302,6220102,0.000311172
6220103,6220102,0.0775595415
1130142,6220102,0.000171723
12120202,6220102,0.0011656196
1130141,6220102,0.000228622
14220203,6220102,0.0012204981
9220104,6220102,0.000119198
1430111,6220102,0.0002088614
6220302,6220102,0.0009837418
12220204,6220102,0.0044081972
5220102,6220102,0.0001280457
7230111,6220102,0.0001382045
4120101,6220102,0.0002449688
3120303,6220102,0.0004064604
1230124,6220102,0.0003258228
3320301,6220102,0.0003908833
12120103,6220102,0.0006491876
10220302,6220102,0.0001012624
2320102,6220102,0.0003363198
6220101,6220102,0.0389091279
3320205,6220102,0.0001639353
1130124,6220102,0.0001095287
6120102,6220102,0.0023685879
6120301,6220102,0.0007017673
8220404,6220102,0.0002496748
1430115,6220102,0.0002135609
2120402,6220102,0.0004481606
10120203,6220102,0.000153571
7120301,6220102,0.0002612451
1230133,6220102,0.0002697801
5320202,6220102,0.0001019523
6120203,6220102,0.0051898152
3320203,6220102,6.53033e-05
2120304,6220102,0.0006004019
7120303,6220102,0.0002291828
1130133,6220102,0.0001071019
9220301,6220102,0.0027133008
4120203,6220102,9.79012e-05
3320101,6220102,0.0001483219
1230127,6220102,0.0003319376
1430113,6220102,0.0001179515
8220304,6220102,0.0014154048
6120103,6220102,0.0017940324
8320103,6220102,0.0001689757
1230111,6220102,0.0003582212
8220103,6220102,0.0017876106
4220202,6220102,0.0001016446
1130125,6220102,6.39097e-05
5220203,6220102,1.3103e-05
11120201,6220102,1.55385e-05
1130143,6220102,0.0005392276
8120101,6220102,0.0018120846
12120101,6220102,0.0007701385
6120201,6220102,0.0011243966
9220103,6220102,0.0012330541
8320203,6220102,0.0004754411
1130134,6220102,8.21137e-05
2120103,6220102,0.0003752974
9120402,6220102,0.0002472839
6220102,6220102,0.7547543686
10220301,6220102,0.0001663538
